content_id,actor_id
s2546,25559
s2546,22308
s2546,8364
s2546,13824
s2546,30261
s2547,34376
s2547,21856
s2547,2791
s2547,19297
s2547,18479
s2547,25129
s2547,13181
s2547,22079
s2547,22004
s2547,14271
s2548,24484
s2548,339
s2550,32753
s2550,20164
s2550,14120
s2550,13586
s2550,17633
s2550,7186
s2550,18198
s2550,33802
s2551,34524
s2551,3975
s2551,9149
s2551,29546
s2551,21056
s2551,4117
s2551,1068
s2551,10547
s2551,11368
s2552,6411
s2552,19653
s2552,14004
s2552,22092
s2552,29187
s2552,20285
s2552,9182
s2553,24474
s2553,17116
s2553,8269
s2554,2186
s2554,15299
s2554,1652
s2554,19459
s2554,32273
s2554,3986
s2554,412
s2554,22374
s2554,18744
s2554,32637
s2554,27271
s2554,9549
s2554,7261
s2555,481
s2555,3182
s2555,6886
s2555,21415
s2555,1085
s2555,14920
s2555,8461
s2555,4720
s2556,29013
s2556,1884
s2556,20913
s2556,23377
s2556,25678
s2556,20260
s2556,184
s2557,10313
s2557,13817
s2557,29319
s2557,11350
s2557,13615
s2557,24219
s2557,14379
s2557,10410
s2557,23935
s2557,13911
s2558,12435
s2558,15073
s2558,8925
s2558,35925
s2558,34768
s2558,15074
s2558,3695
s2558,28510
s2558,30611
s2558,7470
s2559,27298
s2559,20841
s2559,6959
s2559,22023
s2559,1730
s2559,32100
s2559,29127
s2559,312
s2560,22887
s2561,35325
s2561,16610
s2561,2207
s2561,20564
s2561,26493
s2561,29701
s2561,29974
s2561,22174
s2562,14876
s2563,14829
s2563,12489
s2563,13968
s2563,15550
s2563,25229
s2563,22679
s2563,19040
s2563,2424
s2563,978
s2563,8804
s2564,20098
s2564,11476
s2564,16778
s2564,34546
s2565,2804
s2565,10022
s2565,18580
s2565,17185
s2565,2821
s2565,35788
s2565,27129
s2565,23691
s2565,1964
s2565,8150
s2566,29979
s2566,24073
s2566,29494
s2567,22740
s2567,33597
s2567,1305
s2567,1514
s2567,33515
s2567,4584
s2567,12924
s2567,22666
s2568,27755
s2568,24354
s2568,19788
s2568,4753
s2568,1883
s2568,13857
s2568,20183
s2568,4397
s2568,21228
s2568,30642
s2571,11671
s2571,29923
s2571,6424
s2571,5525
s2571,1626
s2571,15571
s2571,21958
s2571,7835
s2572,22982
s2573,16167
s2573,5525
s2573,19964
s2573,6424
s2573,15691
s2573,22740
s2573,30298
s2573,6923
s2573,14392
s2573,31381
s2574,13773
s2574,22709
s2574,33817
s2574,6511
s2574,29921
s2574,4392
s2574,35957
s2574,11746
s2574,32468
s2575,9934
s2576,11091
s2576,28094
s2576,16146
s2576,16704
s2576,1852
s2576,18725
s2576,31639
s2576,14349
s2576,28457
s2576,33058
s2576,21414
s2576,13994
s2576,28084
s2577,14624
s2577,3243
s2577,27580
s2577,35142
s2577,13429
s2577,17583
s2577,30258
s2578,7664
s2579,354
s2579,31723
s2579,25901
s2579,9112
s2579,12872
s2579,22002
s2579,5894
s2579,6487
s2580,881
s2580,20688
s2580,17763
s2580,32740
s2580,25918
s2580,25235
s2580,9450
s2580,31060
s2580,31440
s2581,7795
s2581,7669
s2581,25834
s2581,14826
s2581,15159
s2581,18949
s2581,15394
s2581,9003
s2581,13885
s2581,12761
s2581,29261
s2583,3963
s2583,6320
s2583,7940
s2583,13785
s2583,28967
s2583,5625
s2583,2238
s2583,4068
s2583,978
s2583,30537
s2584,1430
s2584,4511
s2584,11498
s2584,9529
s2585,34406
s2585,27731
s2585,15481
s2585,8234
s2585,18434
s2585,24634
s2585,35784
s2585,5273
s2585,28652
s2585,22326
s2586,27854
s2586,8969
s2586,31710
s2586,2547
s2587,35566
s2587,2937
s2587,24827
s2587,35589
s2587,28862
s2587,20669
s2587,23300
s2587,20813
s2587,21254
s2587,3499
s2587,17728
s2587,7208
s2588,13767
s2588,20886
s2588,23416
s2588,35814
s2589,17450
s2589,24399
s2589,7794
s2589,30297
s2590,33873
s2590,424
s2590,24776
s2590,27194
s2590,27147
s2591,395
s2591,29212
s2591,30947
s2591,18945
s2591,11556
s2591,23283
s2591,23095
s2591,9073
s2591,10562
s2591,2698
s2591,8456
s2591,19010
s2592,19084
s2592,7393
s2592,1276
s2592,35003
s2592,6855
s2592,3862
s2592,9799
s2592,20442
s2592,5563
s2593,3963
s2593,22882
s2593,14877
s2593,20783
s2593,31491
s2593,28084
s2593,5350
s2593,1332
s2593,7589
s2593,29873
s2594,16096
s2594,17554
s2594,35710
s2594,16421
s2594,26905
s2594,28101
s2594,22998
s2595,16096
s2595,17554
s2595,35710
s2595,21903
s2595,15414
s2595,16421
s2595,28101
s2595,26905
s2595,22998
s2595,31014
s2596,28549
s2596,16096
s2596,17554
s2596,30379
s2596,16421
s2596,26905
s2596,28101
s2597,1617
s2597,6826
s2597,17598
s2597,9245
s2597,2476
s2597,15901
s2597,25116
s2597,6413
s2598,5181
s2598,15005
s2598,14075
s2598,5153
s2598,29687
s2598,9501
s2599,33408
s2599,31336
s2599,31156
s2599,16947
s2599,16674
s2599,33417
s2599,32315
s2599,18351
s2599,27957
s2599,17732
s2599,20735
s2599,32322
s2599,30776
s2599,35681
s2599,6119
s2599,16690
s2599,17460
s2599,12708
s2600,26980
s2600,35104
s2600,28282
s2600,27477
s2600,10940
s2600,5402
s2600,22054
s2600,10496
s2600,21490
s2600,5387
s2600,21361
s2601,5558
s2601,3674
s2601,27724
s2601,13955
s2601,5566
s2601,2685
s2601,26268
s2601,12170
s2601,24798
s2601,18684
s2602,7548
s2602,11479
s2602,13815
s2602,19278
s2602,9975
s2602,11427
s2602,14653
s2602,4924
s2602,10499
s2603,18241
s2603,30613
s2603,18699
s2603,9836
s2603,35474
s2603,24176
s2603,35697
s2603,7192
s2603,6097
s2603,30013
s2603,8203
s2604,16081
s2604,12846
s2604,14362
s2604,28672
s2604,23538
s2604,28066
s2604,5981
s2604,8612
s2604,12836
s2604,27697
s2606,35717
s2606,10353
s2606,31229
s2606,36139
s2606,8389
s2606,36140
s2606,10384
s2606,5676
s2606,5244
s2606,10002
s2607,18045
s2607,16635
s2607,25602
s2607,23903
s2607,6215
s2607,18172
s2607,25589
s2608,25247
s2608,27861
s2608,15092
s2608,812
s2608,4322
s2608,30218
s2608,33228
s2608,10471
s2608,33984
s2610,23845
s2611,34002
s2611,29364
s2611,29318
s2611,13302
s2611,2419
s2611,31746
s2612,34728
s2612,24829
s2612,27316
s2612,30809
s2612,13617
s2612,24956
s2612,12745
s2612,17025
s2612,12281
s2612,31346
s2612,10595
s2612,34263
s2613,5676
s2613,36085
s2613,33918
s2613,24241
s2613,3669
s2613,22427
s2613,8552
s2613,36129
s2613,25070
s2613,5017
s2614,30147
s2614,36128
s2614,24561
s2614,5016
s2615,23369
s2615,35835
s2615,10245
s2615,9180
s2615,12371
s2615,643
s2615,12089
s2615,29005
s2616,24971
s2616,5641
s2616,8244
s2616,30167
s2616,32107
s2616,13006
s2616,16794
s2616,27025
s2617,9080
s2617,8576
s2617,11879
s2617,5043
s2618,12075
s2618,24337
s2618,22300
s2618,36050
s2618,33741
s2618,30149
s2618,35849
s2618,3551
s2618,36119
s2618,9834
s2619,36104
s2619,35851
s2619,11879
s2619,5662
s2620,23369
s2620,20664
s2620,12371
s2620,35500
s2620,35497
s2620,606
s2620,17932
s2620,20565
s2620,9808
s2620,22175
s2621,35717
s2621,10002
s2621,5072
s2621,9827
s2621,28904
s2621,30963
s2621,5676
s2621,3509
s2621,10394
s2621,22490
s2622,35717
s2622,33238
s2622,8186
s2622,1549
s2622,36085
s2622,9827
s2622,33760
s2622,36078
s2622,9053
s2622,3819
s2622,5656
s2623,17886
s2623,23435
s2623,9891
s2623,4708
s2623,16431
s2623,4382
s2623,21343
s2623,16151
s2623,17993
s2623,33834
s2624,17103
s2624,8594
s2624,23358
s2624,643
s2624,27331
s2624,35497
s2624,23589
s2624,20565
s2624,28943
s2624,127
s2625,2083
s2625,8827
s2625,16449
s2625,1908
s2625,6984
s2625,8451
s2625,2081
s2625,20067
s2626,17173
s2626,29526
s2626,27262
s2626,3125
s2626,30951
s2626,23507
s2626,1789
s2626,30829
s2627,23425
s2627,24990
s2627,28924
s2627,24297
s2627,2249
s2627,7253
s2627,17420
s2627,30565
s2627,24691
s2627,25471
s2629,1192
s2629,9642
s2629,7803
s2629,13036
s2629,28716
s2629,21966
s2629,28763
s2629,33190
s2629,26238
s2629,461
s2629,16098
s2629,12547
s2629,1248
s2629,32959
s2630,24779
s2630,27343
s2630,29318
s2630,15249
s2630,1962
s2631,636
s2631,19968
s2631,9180
s2631,9763
s2632,31918
s2632,31209
s2632,18082
s2632,14774
s2632,19175
s2632,18087
s2632,25622
s2632,14767
s2633,4430
s2633,15279
s2633,7740
s2633,26322
s2633,1494
s2633,26197
s2633,21177
s2633,22072
s2633,846
s2633,33489
s2634,636
s2634,11345
s2634,12371
s2634,27966
s2634,9180
s2634,168
s2634,35497
s2634,23372
s2635,14495
s2635,5067
s2635,15599
s2635,13948
s2635,26138
s2635,23243
s2635,4094
s2635,9069
s2635,15441
s2635,9432
s2635,17630
s2635,20759
s2636,627
s2636,17922
s2636,20671
s2636,24267
s2636,4507
s2636,30031
s2637,35498
s2637,3132
s2637,29087
s2637,23358
s2637,7232
s2637,27034
s2638,3295
s2638,28664
s2638,11353
s2638,3801
s2638,617
s2639,636
s2639,18763
s2639,20642
s2639,23353
s2639,29679
s2639,27033
s2639,1738
s2639,12216
s2640,3787
s2640,10387
s2640,20956
s2640,12085
s2640,24938
s2640,17917
s2641,27935
s2641,33248
s2641,33531
s2641,8488
s2641,20838
s2641,7778
s2641,3199
s2641,17762
s2642,30160
s2642,34841
s2642,12889
s2642,34848
s2642,7800
s2642,29889
s2642,17989
s2642,6796
s2642,3050
s2643,24228
s2643,4169
s2643,26719
s2643,28389
s2643,26693
s2643,16479
s2644,26825
s2644,18559
s2644,22469
s2644,1426
s2644,30030
s2644,36121
s2644,16820
s2644,23772
s2644,3642
s2644,33742
s2645,16957
s2646,3338
s2646,25316
s2646,815
s2646,18357
s2646,35674
s2646,33561
s2646,32323
s2646,32544
s2646,29069
s2646,22283
s2646,17683
s2646,16866
s2646,30553
s2647,5012
s2647,27705
s2647,1079
s2647,4869
s2647,6052
s2647,3328
s2647,13460
s2647,22377
s2647,27868
s2647,33145
s2648,27705
s2648,5012
s2648,6052
s2648,3328
s2648,13106
s2648,13460
s2648,1079
s2648,22377
s2649,34195
s2649,748
s2649,5621
s2649,7650
s2649,25431
s2649,3098
s2649,16351
s2649,34200
s2649,20096
s2650,13317
s2650,22075
s2650,30198
s2650,11469
s2650,4960
s2650,14857
s2650,8803
s2650,3557
s2651,19155
s2651,673
s2651,6224
s2651,25592
s2651,25583
s2652,554
s2654,22204
s2654,7644
s2654,17203
s2654,21153
s2654,2169
s2654,10224
s2654,13621
s2654,34994
s2654,13126
s2654,13543
s2654,33359
s2655,399
s2655,15145
s2655,7222
s2655,21249
s2655,3544
s2655,33134
s2655,15774
s2655,17510
s2656,26101
s2656,23799
s2656,5406
s2656,16250
s2656,36023
s2656,27478
s2656,20693
s2656,14404
s2656,20222
s2656,22952
s2657,34849
s2657,22153
s2657,27935
s2657,1073
s2657,32753
s2657,14157
s2657,21595
s2657,30195
s2659,21752
s2659,10872
s2659,35587
s2659,24906
s2659,12706
s2659,17731
s2659,28877
s2660,32944
s2660,3957
s2661,24510
s2661,8515
s2661,1895
s2661,7656
s2661,25343
s2661,14250
s2661,20217
s2661,24371
s2661,20205
s2662,17564
s2662,19102
s2663,8957
s2663,26365
s2663,8911
s2663,15468
s2663,24097
s2663,15751
s2663,6426
s2663,2578
s2663,7267
s2663,33712
s2663,21147
s2663,26061
s2663,8852
s2663,7903
s2663,31617
s2663,5101
s2663,31563
s2664,30677
s2664,32003
s2664,8947
s2664,16919
s2664,16807
s2664,29683
s2664,33951
s2664,15764
s2664,18798
s2664,18785
s2666,19188
s2666,18056
s2666,35017
s2666,18104
s2666,16639
s2666,19173
s2666,18186
s2667,17739
s2667,27341
s2667,13198
s2667,11206
s2667,29812
s2667,16713
s2667,27381
s2668,23771
s2668,22468
s2668,36100
s2668,9346
s2668,33986
s2668,3575
s2668,9967
s2668,3700
s2669,29275
s2669,9965
s2669,29358
s2669,31099
s2670,29976
s2670,27640
s2670,28250
s2670,13349
s2670,5531
s2670,20924
s2670,14406
s2670,1029
s2670,31109
s2670,16349
s2671,34473
s2671,27300
s2671,20893
s2671,27389
s2671,27459
s2671,13236
s2671,31804
s2671,1794
s2672,7872
s2672,10825
s2672,14214
s2672,2585
s2672,31298
s2673,34612
s2673,1922
s2673,4986
s2673,6746
s2673,4567
s2674,21530
s2674,5344
s2674,19368
s2674,10689
s2674,13203
s2674,4017
s2674,13496
s2674,25728
s2674,1414
s2674,9173
s2675,24995
s2675,23202
s2675,7060
s2675,28441
s2675,18768
s2675,25426
s2675,11340
s2675,11296
s2675,16587
s2675,5297
s2676,10372
s2677,19715
s2677,12732
s2677,30215
s2677,19071
s2677,33718
s2677,35689
s2677,24373
s2677,33362
s2677,13501
s2677,28476
s2677,4423
s2677,8832
s2678,16118
s2678,11236
s2678,29814
s2678,970
s2678,27181
s2678,33038
s2678,5767
s2678,10681
s2678,15836
s2678,34184
s2678,12445
s2678,1453
s2679,3362
s2679,31461
s2679,12410
s2679,3405
s2679,16577
s2679,23449
s2679,28810
s2679,24153
s2679,3743
s2679,24415
s2680,22067
s2681,20207
s2681,9121
s2681,1392
s2681,28585
s2681,23214
s2681,10853
s2681,28555
s2681,16528
s2681,22819
s2681,27391
s2682,3281
s2682,33589
s2682,33755
s2682,5245
s2682,22364
s2682,3280
s2682,663
s2682,29989
s2682,3554
s2683,35245
s2683,29153
s2683,20028
s2683,30793
s2683,21049
s2683,17415
s2683,2030
s2683,18838
s2683,6526
s2684,31993
s2684,31354
s2684,31989
s2684,34439
s2684,11681
s2684,20812
s2684,13816
s2684,3636
s2684,31777
s2684,13361
s2686,34331
s2686,26894
s2686,745
s2686,5586
s2686,13548
s2687,6261
s2688,14633
s2688,4408
s2688,17234
s2688,7222
s2688,34626
s2688,34990
s2688,25319
s2688,10323
s2688,7397
s2688,397
s2689,25247
s2689,10880
s2689,35614
s2689,114
s2689,376
s2689,30381
s2689,10095
s2689,12277
s2689,22865
s2690,26876
s2691,28114
s2691,31522
s2691,31920
s2691,17099
s2691,11727
s2691,52
s2691,18660
s2692,876
s2692,22985
s2692,5393
s2692,21507
s2694,29152
s2694,25158
s2694,10837
s2694,9304
s2694,15432
s2694,33074
s2694,746
s2694,13645
s2694,1482
s2695,35942
s2695,19517
s2695,31355
s2695,13079
s2695,23610
s2695,23579
s2695,932
s2695,11102
s2695,2720
s2695,20600
s2695,27535
s2695,12757
s2695,229
s2696,30150
s2696,32995
s2696,331
s2696,17645
s2696,22981
s2696,23459
s2696,17541
s2696,3629
s2696,18343
s2697,34524
s2697,10705
s2697,5189
s2697,30945
s2697,22062
s2697,1064
s2697,10130
s2697,21040
s2697,26448
s2697,11463
s2697,28248
s2697,33372
s2697,21121
s2697,22854
s2698,33852
s2698,6445
s2698,12791
s2698,12403
s2698,18596
s2698,10573
s2698,14035
s2698,15282
s2699,18347
s2699,29801
s2699,35686
s2699,17479
s2699,7201
s2699,7642
s2699,29727
s2699,30670
s2699,6180
s2699,6119
s2699,33418
s2699,35566
s2699,16951
s2699,32351
s2699,12756
s2699,12706
s2701,21603
s2701,19979
s2701,5708
s2701,18007
s2701,808
s2701,25537
s2702,24813
s2702,8356
s2702,24528
s2702,13711
s2702,30418
s2702,111
s2702,6758
s2702,30190
s2702,14934
s2702,17745
s2702,31884
s2702,10710
s2702,17285
s2702,7281
s2703,33009
s2704,32766
s2704,17884
s2704,21375
s2704,6767
s2704,8916
s2704,9950
s2705,4893
s2705,4696
s2705,34883
s2705,6524
s2705,34030
s2705,20452
s2705,5124
s2706,14968
s2706,25271
s2706,9062
s2706,18493
s2706,3964
s2706,11301
s2706,34810
s2707,6825
s2707,24567
s2707,3761
s2707,1413
s2707,27006
s2707,31955
s2707,4234
s2707,8908
s2707,3757
s2707,8229
s2707,12594
s2708,11315
s2708,23553
s2708,24483
s2708,7579
s2708,13785
s2708,18834
s2708,33052
s2708,26541
s2709,13541
s2709,4396
s2709,17144
s2709,29968
s2709,28245
s2709,30124
s2710,9066
s2710,32520
s2710,32743
s2710,4116
s2711,7538
s2711,2943
s2711,17446
s2711,14738
s2711,26864
s2711,26336
s2711,21944
s2711,2913
s2713,31593
s2713,30933
s2713,25439
s2713,28729
s2713,14319
s2713,22715
s2713,2060
s2713,14622
s2713,25093
s2713,25872
s2715,35558
s2715,23132
s2715,2835
s2716,1758
s2716,23269
s2716,7571
s2716,20491
s2716,24272
s2716,1531
s2716,28389
s2716,33151
s2716,34359
s2716,2909
s2717,840
s2717,30837
s2717,13703
s2717,13767
s2717,30469
s2717,18565
s2717,27117
s2717,3247
s2718,17418
s2718,15096
s2718,6586
s2718,27121
s2718,22069
s2718,11893
s2718,3116
s2718,16549
s2718,1940
s2719,17638
s2719,15162
s2719,8755
s2719,15439
s2719,11420
s2719,7592
s2719,1446
s2719,6050
s2719,35705
s2720,7768
s2721,205
s2721,15511
s2721,26773
s2721,4456
s2721,18272
s2721,32083
s2721,30719
s2721,4487
s2722,8558
s2722,28033
s2722,26663
s2722,1800
s2722,3225
s2722,26718
s2722,1788
s2722,29746
s2722,20427
s2722,14389
s2723,30226
s2723,16414
s2723,31191
s2723,10363
s2723,23419
s2723,33034
s2723,11862
s2723,30349
s2724,1758
s2724,30406
s2724,35830
s2724,26718
s2724,1788
s2724,12497
s2724,26663
s2724,11000
s2724,29063
s2724,13110
s2725,13218
s2725,17070
s2725,24791
s2725,2804
s2725,30707
s2725,10022
s2725,31819
s2725,24277
s2726,29457
s2726,31404
s2726,2804
s2726,27058
s2726,31231
s2726,27551
s2726,18594
s2726,33241
s2726,4427
s2726,1958
s2727,30837
s2727,25563
s2727,262
s2727,20889
s2727,20504
s2727,30349
s2727,24720
s2727,2366
s2729,34105
s2729,1363
s2729,3247
s2729,30838
s2729,29033
s2729,11117
s2729,14380
s2729,17697
s2729,8146
s2729,20657
s2730,760
s2730,34536
s2730,15511
s2730,18859
s2730,10021
s2730,34501
s2730,18619
s2730,34441
s2731,1758
s2731,30226
s2731,205
s2731,27282
s2731,26717
s2731,18272
s2731,2999
s2732,1758
s2732,14456
s2732,30226
s2732,16891
s2732,12834
s2732,17070
s2732,27282
s2732,10363
s2732,12673
s2732,1531
s2733,30226
s2733,29048
s2733,26717
s2733,14456
s2733,32082
s2733,27551
s2733,19573
s2733,8177
s2734,28033
s2734,30837
s2734,10401
s2734,1363
s2734,27358
s2734,27098
s2735,30226
s2735,16891
s2735,27282
s2735,10363
s2735,27551
s2735,29129
s2735,2909
s2735,12673
s2735,15765
s2735,2804
s2735,29366
s2736,30232
s2736,1363
s2736,25522
s2736,29461
s2736,32082
s2736,24648
s2736,29373
s2736,34356
s2739,26893
s2739,27168
s2739,27076
s2739,33135
s2739,26663
s2739,27290
s2739,22235
s2739,796
s2740,29616
s2740,19041
s2740,14976
s2740,28586
s2740,1571
s2740,20982
s2740,28316
s2741,33558
s2741,12715
s2741,28851
s2741,18354
s2741,12646
s2741,17519
s2741,35654
s2741,18348
s2741,20804
s2742,24786
s2742,31407
s2742,3461
s2742,10918
s2742,27353
s2742,27116
s2744,13157
s2744,17760
s2744,32534
s2744,21947
s2744,7813
s2744,31697
s2744,13173
s2744,13177
s2745,21969
s2745,27349
s2745,23211
s2745,33085
s2745,1383
s2745,1847
s2745,16092
s2745,8491
s2745,26424
s2745,15132
s2745,32125
s2746,18474
s2746,7226
s2746,22752
s2746,31471
s2746,29878
s2746,1365
s2746,27985
s2746,15743
s2746,32592
s2746,4680
s2746,12180
s2747,12302
s2747,12404
s2747,12891
s2747,20030
s2747,27819
s2747,21941
s2747,23566
s2747,5630
s2747,17414
s2747,9493
s2748,9748
s2748,27262
s2748,17000
s2748,29457
s2748,24300
s2748,2257
s2748,24315
s2748,30707
s2749,35120
s2749,30941
s2749,13064
s2749,12865
s2749,35173
s2749,19797
s2750,3878
s2750,4538
s2750,19813
s2750,6856
s2750,13998
s2751,27689
s2751,28372
s2751,31065
s2751,34314
s2751,28917
s2752,18010
s2752,34500
s2752,8176
s2753,22279
s2753,25645
s2755,24255
s2755,19401
s2755,6530
s2755,22717
s2755,24491
s2755,26242
s2755,10831
s2755,20397
s2755,32797
s2755,16128
s2756,31041
s2756,10662
s2756,779
s2756,21563
s2756,22701
s2756,22904
s2756,9147
s2756,22672
s2756,34873
s2756,33694
s2756,34061
s2757,19921
s2757,4212
s2757,24289
s2757,27103
s2757,17161
s2757,27129
s2757,11129
s2757,26613
s2757,29129
s2757,20866
s2758,24513
s2758,3210
s2758,25637
s2758,14912
s2758,30856
s2758,12457
s2758,14293
s2758,18420
s2758,14154
s2758,6974
s2758,18040
s2759,28487
s2760,27664
s2760,31188
s2760,30604
s2760,31893
s2761,8947
s2761,28058
s2761,27172
s2761,24747
s2761,11134
s2761,2383
s2762,6209
s2762,25627
s2762,6183
s2762,16646
s2762,12120
s2762,25625
s2762,18115
s2763,34877
s2763,14845
s2763,28530
s2763,4082
s2763,17369
s2763,10511
s2763,11436
s2763,22560
s2763,6303
s2763,31550
s2764,24807
s2764,4664
s2764,35730
s2764,24536
s2764,31022
s2764,21511
s2764,2015
s2764,5317
s2764,14561
s2764,11791
s2764,21652
s2765,6512
s2765,19558
s2765,11547
s2765,25768
s2765,33195
s2765,28050
s2765,11714
s2765,26077
s2765,22226
s2765,25836
s2766,26690
s2766,16974
s2766,24788
s2766,31980
s2767,20869
s2767,26756
s2767,30644
s2767,24650
s2767,14388
s2767,8425
s2768,14285
s2768,31098
s2768,18954
s2768,31036
s2768,14291
s2768,10012
s2768,26284
s2768,19735
s2769,11835
s2769,21260
s2769,28898
s2769,20988
s2769,20963
s2769,21283
s2769,11829
s2769,13422
s2769,16578
s2770,9474
s2771,22847
s2771,14110
s2771,9889
s2771,2480
s2771,24531
s2771,6971
s2771,16542
s2772,20814
s2772,6996
s2772,24611
s2772,29688
s2772,4056
s2772,11400
s2772,21905
s2772,22238
s2773,15954
s2774,7088
s2774,2509
s2774,32209
s2774,2176
s2774,28900
s2775,23963
s2775,16612
s2775,17408
s2775,35378
s2775,16946
s2775,820
s2775,2835
s2775,17460
s2775,35375
s2775,12699
s2775,28877
s2775,9837
s2775,20809
s2775,28850
s2775,30670
s2775,12728
s2775,22182
s2775,17728
s2775,690
s2775,16882
s2775,22977
s2775,7209
s2775,32320
s2775,17683
s2775,24949
s2775,17679
s2775,12816
s2775,17721
s2775,32315
s2775,12336
s2775,35530
s2775,32355
s2775,32365
s2775,16683
s2775,21771
s2775,30674
s2775,17479
s2775,23132
s2776,6584
s2776,31956
s2776,29671
s2776,32900
s2776,2848
s2776,25703
s2778,30633
s2778,1749
s2778,14601
s2778,1154
s2778,28492
s2778,8171
s2778,8592
s2778,7885
s2778,35490
s2778,8248
s2778,13395
s2778,53
s2778,32395
s2778,29011
s2778,18849
s2778,3591
s2779,4102
s2781,10488
s2781,10200
s2781,8102
s2781,29823
s2781,16787
s2781,24687
s2781,35158
s2781,26983
s2781,6502
s2781,2119
s2781,19555
s2782,14405
s2782,21313
s2782,4922
s2782,28769
s2783,33322
s2784,28155
s2784,9454
s2784,11224
s2784,6462
s2784,4819
s2784,2409
s2784,26400
s2785,14425
s2785,13907
s2785,13602
s2785,34876
s2785,5982
s2785,10881
s2785,24928
s2786,1712
s2786,18275
s2786,5529
s2786,5536
s2786,9687
s2786,31512
s2786,8337
s2786,7059
s2786,19738
s2786,11728
s2786,28053
s2786,9037
s2788,33492
s2788,28549
s2788,15969
s2788,5966
s2788,331
s2788,17100
s2789,23966
s2789,12711
s2789,17459
s2789,5707
s2789,6087
s2789,21140
s2789,28867
s2789,12641
s2789,32256
s2789,31256
s2789,17072
s2789,35562
s2789,13551
s2789,9839
s2789,28025
s2789,33429
s2789,32360
s2789,29776
s2789,6104
s2789,35643
s2789,33424
s2789,12656
s2789,23293
s2789,23713
s2789,18346
s2789,33416
s2789,20526
s2789,20525
s2789,3500
s2789,35582
s2789,35679
s2789,2984
s2789,6105
s2790,9256
s2790,16034
s2790,7502
s2790,2055
s2790,20195
s2790,9797
s2790,28246
s2791,2969
s2791,10564
s2791,6309
s2791,7243
s2791,6619
s2791,11671
s2791,4004
s2791,14933
s2791,3617
s2791,3464
s2791,23836
s2791,35326
s2791,25641
s2791,13446
s2791,30043
s2791,27601
s2792,25016
s2792,33009
s2792,5390
s2792,4377
s2792,11056
s2792,17802
s2793,30
s2793,34343
s2793,34512
s2793,18288
s2793,30663
s2793,31816
s2793,29385
s2793,29522
s2794,9194
s2794,17832
s2794,5897
s2794,24405
s2794,7020
s2794,13982
s2794,3912
s2794,11316
s2794,12571
s2795,1741
s2795,28666
s2795,32804
s2795,13463
s2795,15837
s2795,13631
s2795,24159
s2795,9599
s2795,11390
s2795,17624
s2795,7982
s2795,25244
s2795,26230
s2797,2355
s2797,2744
s2797,6621
s2797,30944
s2797,7515
s2797,29138
s2798,25359
s2798,32112
s2798,17250
s2798,23602
s2798,1435
s2798,16575
s2798,26476
s2798,9012
s2798,4226
s2798,2736
s2798,21281
s2798,3562
s2799,25213
s2799,17269
s2799,23183
s2799,2340
s2799,16050
s2799,9810
s2799,11987
s2800,32585
s2800,28004
s2800,3494
s2800,16257
s2800,17682
s2800,16975
s2800,18359
s2801,20779
s2801,30228
s2801,153
s2801,35486
s2802,30385
s2802,33490
s2802,19832
s2802,9467
s2802,14312
s2802,10326
s2802,5103
s2802,11416
s2802,9903
s2802,33311
s2803,1422
s2803,11526
s2803,1695
s2803,966
s2803,24896
s2803,35661
s2803,1648
s2803,18835
s2803,30923
s2803,858
s2804,17015
s2804,30695
s2804,30606
s2804,819
s2804,31156
s2804,23132
s2804,7197
s2804,24823
s2805,17125
s2805,32046
s2805,12665
s2805,32898
s2805,21935
s2805,7624
s2805,31445
s2805,13457
s2805,8889
s2805,29225
s2805,28348
s2805,2594
s2807,4071
s2808,15700
s2808,16722
s2808,21078
s2808,30913
s2808,17232
s2808,9710
s2808,2234
s2808,27892
s2809,34065
s2810,32234
s2810,331
s2810,32944
s2810,18834
s2810,30326
s2810,1446
s2810,18534
s2810,14332
s2811,24327
s2811,262
s2811,27139
s2811,11855
s2811,30273
s2811,20863
s2811,31773
s2811,32276
s2812,16096
s2812,2495
s2812,2766
s2812,23527
s2812,10599
s2812,17554
s2813,16096
s2813,10599
s2813,2495
s2813,32723
s2813,23527
s2813,2766
s2813,34438
s2815,16096
s2815,17554
s2815,35710
s2815,16421
s2815,26905
s2815,28101
s2815,6521
s2815,17768
s2815,32723
s2815,4432
s2816,26610
s2816,31982
s2816,31954
s2816,31194
s2816,27115
s2816,34144
s2816,7550
s2816,1531
s2817,35776
s2817,29313
s2817,1420
s2818,29094
s2818,17434
s2818,32863
s2818,8604
s2818,31687
s2818,17952
s2818,15859
s2818,24434
s2818,8809
s2818,25496
s2819,13274
s2819,4367
s2819,9707
s2819,9969
s2819,3997
s2819,12228
s2819,7190
s2819,31690
s2819,24959
s2819,9465
s2819,33549
s2820,34921
s2820,1974
s2820,7651
s2820,27880
s2820,10683
s2820,7332
s2820,6925
s2820,7264
s2820,344
s2821,31518
s2821,11566
s2821,7219
s2821,7635
s2821,16165
s2821,4802
s2821,27381
s2821,6753
s2821,22337
s2822,16296
s2822,28887
s2822,3652
s2822,18131
s2822,18159
s2822,14766
s2822,18071
s2822,12590
s2822,16659
s2822,18089
s2823,1845
s2823,10924
s2823,32960
s2823,19894
s2823,25269
s2823,8060
s2823,23214
s2823,27540
s2823,17814
s2823,31424
s2824,2892
s2824,24755
